playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
southbi01,2007,Veterans - Contributors,NULL,NULL,NULL,N,Manager,Preliminary ballot (60 contributors)
southbi01,2008,Veterans - Managers and Umpires,16,12,13,Y,Manager,NULL
spahnwa01,1958,BBWAA,266,200,1,N,Player,NULL
spahnwa01,1973,BBWAA,380,285,316,Y,Player,NULL
spaldal01,1936,Veterans,78,59,4,N,Player,NULL
spaldal01,1939,Old Timers,NULL,NULL,NULL,Y,Pioneer/Executive,NULL
sparktu01,1946,Nominating Vote,202,NULL,1,N,Player,Players in top 20 proceed to final ballot
speaktr01,1936,BBWAA,226,170,133,N,Player,NULL
speaktr01,1937,BBWAA,201,151,165,Y,Player,NULL
speiech01,1995,BBWAA,460,345,1,N,Player,NULL
spencji01,1988,BBWAA,427,321,0,N,Player,NULL
splitpa01,1990,BBWAA,444,333,0,N,Player,NULL
stahlja01,1938,BBWAA,262,197,1,N,Player,NULL
stahlja01,1939,BBWAA,274,206,1,N,Player,NULL
stahlla01,1979,BBWAA,432,324,0,N,Player,NULL
stairma01,2017,BBWAA,442,332,0,N,Player,NULL
stallge01,2003,Veterans - Contributors,NULL,NULL,NULL,N,Manager,Preliminary ballot (60 contributors)
stanked01,1960,BBWAA,269,202,3,N,Player,NULL
stanlmi01,1984,BBWAA,403,303,2,N,Player,NULL
stantmi01,2013,BBWAA,569,427,0,N,Player,NULL
stargwi01,1988,BBWAA,427,321,352,Y,Player,NULL
staubru01,1991,BBWAA,443,333,28,N,Player,NULL
staubru01,1992,BBWAA,430,323,26,N,Player,NULL
staubru01,1993,BBWAA,423,318,32,N,Player,NULL
staubru01,1994,BBWAA,456,342,36,N,Player,NULL
staubru01,1995,BBWAA,460,345,23,N,Player,NULL
staubru01,1996,BBWAA,470,353,24,N,Player,NULL
staubru01,1997,BBWAA,473,353,18,N,Player,NULL
staubru01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
staubru01,2011,Veterans - Expansion Era,16,12,NULL,N,Player,<8 votes
stearjo01,1990,BBWAA,444,333,0,N,Player,NULL
steartu99,1980,Veterans,NULL,NULL,NULL,N,Player,NULL
steartu99,1982,Veterans,NULL,NULL,NULL,N,Player,NULL
steartu99,1991,Veterans,16,12,NULL,N,Player,NULL
steartu99,1995,Veterans,NULL,NULL,NULL,N,Player,NULL
steartu99,2000,Veterans,NULL,NULL,NULL,Y,Player,NULL
steinge99,2011,Veterans - Expansion Era,16,12,NULL,N,Executive,<8 votes
steinge99,2014,Veterans - Expansion Era,16,12,NULL,N,Executive,<6 votes
steinge99,2017,Veterans - Today's Game Era,16,12,NULL,N,Executive,<5 votes
steinge99,2019,Veterans - Today's Game Era,16,12,NULL,N,Executive,<5 votes
steinha01,1937,BBWAA,201,151,1,N,Player,NULL
steinha01,1939,BBWAA,274,206,1,N,Player,NULL
steinha01,1942,BBWAA,233,175,1,N,Player,NULL
steinte01,2005,BBWAA,516,387,1,N,Player,NULL
stengca01,1938,BBWAA,262,197,2,N,Manager,NULL
stengca01,1939,BBWAA,274,206,6,N,Manager,NULL
stengca01,1945,BBWAA,247,186,2,N,Manager,NULL
stengca01,1948,BBWAA,121,91,1,N,Manager,NULL
stengca01,1949,BBWAA,153,115,3,N,Player,NULL
stengca01,1950,BBWAA,168,126,3,N,Manager,NULL
stengca01,1951,BBWAA,226,170,8,N,Manager,NULL
stengca01,1952,BBWAA,234,176,27,N,Manager,NULL
stengca01,1953,BBWAA,264,198,61,N,Manager,NULL
stengca01,1966,Veterans,NULL,NULL,NULL,Y,Manager,Inducted in special election
stephjo03,1979,BBWAA,432,324,0,N,Player,NULL
stephri01,1956,BBWAA,193,145,2,N,Player,NULL
stephri01,1958,BBWAA,266,200,1,N,Player,NULL
stephri01,1960,BBWAA,269,202,4,N,Player,NULL
stephri01,1962,BBWAA,160,120,1,N,Player,NULL
stephri01,1963,Veterans,NULL,NULL,NULL,N,Player,Group B - Rule change removed from BBWAA ballot - two could be elected from Group B
stephri01,1964,Veterans,NULL,NULL,NULL,N,Player,NULL
stephri01,1984,Veterans,NULL,NULL,NULL,N,Player,NULL
stephri01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
stephri01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
stephri01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
stephve01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
stephve01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
stephve01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
stephve01,2009,Veterans - Pre-1943,12,9,NULL,N,Player,<3 votes
stewada01,2001,BBWAA,515,387,38,N,Player,NULL
stewada01,2002,BBWAA,472,354,23,N,Player,NULL
stewaji01,1979,BBWAA,432,324,0,N,Player,NULL
stiebda01,2004,BBWAA,506,380,7,N,Player,NULL
stoneho99,1983,Veterans,NULL,NULL,NULL,N,Executive,NULL
stoneho99,1984,Veterans,NULL,NULL,NULL,N,Executive,NULL
stoneho99,1985,Veterans,NULL,NULL,NULL,N,Executive,NULL
stonest01,1987,BBWAA,413,310,0,N,Player,NULL
stottme01,1980,BBWAA,385,289,3,N,Player,NULL
stottme01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
stottme01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
stottme01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
stottto01,2008,BBWAA,543,408,1,N,Player,NULL
stoveha01,1936,Veterans,78,59,6,N,Player,NULL
stoveha01,1953,Veterans,NULL,NULL,NULL,N,Player,NULL
stoveha01,1955,Veterans,NULL,NULL,NULL,N,Player,NULL
stoveha01,1980,Veterans,NULL,NULL,NULL,N,Player,NULL
stoveha01,1982,Veterans,NULL,NULL,NULL,N,Player,NULL
stoveha01,1983,Veterans,NULL,NULL,NULL,N,Player,NULL
stoveha01,1985,Veterans,NULL,NULL,NULL,N,Player,NULL
stoveha01,1988,Veterans,18,14,NULL,N,Player,NULL
stoveha01,1991,Veterans,16,12,NULL,N,Player,NULL
stoveha01,1992,Veterans,16,12,NULL,N,Player,NULL
stoveha01,1995,Veterans,NULL,NULL,NULL,N,Player,NULL
stoveha01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
stoveha01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
stoveha01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
stoveha01,2016,Veterans - Pre-Integration Era,16,12,8,N,Player,NULL
strawda01,2005,BBWAA,516,387,6,N,Player,NULL
streega01,1937,BBWAA,201,151,1,N,Player,NULL
streega01,1938,BBWAA,262,197,1,N,Player,NULL
streega01,1953,BBWAA,264,198,1,N,Player,NULL
streehu01,2023,BBWAA,389,292,1,N,Player,NULL
suhrgu01,1956,BBWAA,193,145,1,N,Player,NULL
suhrgu01,1958,BBWAA,266,200,1,N,Player,NULL
suhrgu01,1960,BBWAA,269,202,1,N,Player,NULL
sukefcl01,1958,BBWAA,266,200,1,N,Player,NULL
sullibi03,1936,BBWAA,226,170,0,N,Player,NULL
sullibi03,1937,BBWAA,201,151,1,N,Player,NULL
sullibi03,1946,Nominating Vote,202,NULL,1,N,Player,Players in top 20 proceed to final ballot
summebi99,2003,Veterans - Contributors,NULL,NULL,NULL,N,Umpire,Preliminary ballot (60 contributors)
summebi99,2007,Veterans - Contributors,NULL,NULL,NULL,N,Umpire,Preliminary ballot (60 contributors)
summech01,1990,BBWAA,444,333,0,N,Player,NULL
sundbji01,1995,BBWAA,460,345,1,N,Player,NULL
surhobj01,2011,BBWAA,581,436,2,N,Player,NULL
sutclri01,2000,BBWAA,499,375,9,N,Player,NULL
suttebr01,1994,BBWAA,456,342,109,N,Player,NULL
suttebr01,1995,BBWAA,460,345,137,N,Player,NULL
suttebr01,1996,BBWAA,470,353,137,N,Player,NULL
suttebr01,1997,BBWAA,473,353,130,N,Player,NULL
suttebr01,1998,BBWAA,473,355,147,N,Player,NULL
suttebr01,1999,BBWAA,497,373,121,N,Player,NULL
suttebr01,2000,BBWAA,499,375,192,N,Player,NULL
suttebr01,2001,BBWAA,515,387,245,N,Player,NULL
suttebr01,2002,BBWAA,472,354,238,N,Player,NULL
suttebr01,2003,BBWAA,496,372,266,N,Player,NULL
suttebr01,2004,BBWAA,506,380,301,N,Player,NULL
suttebr01,2005,BBWAA,516,387,344,N,Player,NULL
suttebr01,2006,BBWAA,520,390,400,Y,Player,NULL
suttlmu99,1982,Veterans,NULL,NULL,NULL,N,Player,NULL
suttlmu99,2006,Negro League,NULL,NULL,NULL,Y,Player,NULL
suttodo01,1994,BBWAA,456,342,259,N,Player,NULL
suttodo01,1995,BBWAA,460,345,264,N,Player,NULL
suttodo01,1996,BBWAA,470,353,300,N,Player,NULL
suttodo01,1997,BBWAA,473,353,346,N,Player,NULL
suttodo01,1998,BBWAA,473,355,386,Y,Player,NULL
sweenbi02,1945,BBWAA,247,186,1,N,Player,NULL
sweenmi01,2016,BBWAA,440,330,3,N,Player,NULL
swishni01,2021,BBWAA,401,301,0,N,Player,NULL
tallice99,2003,Veterans - Contributors,NULL,NULL,NULL,N,Executive,Preliminary ballot (60 contributors)
tananfr01,1999,BBWAA,497,373,0,N,Player,NULL
tannech01,2003,Veterans - Contributors,NULL,NULL,NULL,N,Manager,Preliminary ballot (60 contributors)
tannech01,2007,Veterans - Contributors,NULL,NULL,NULL,N,Manager,Preliminary ballot (60 contributors)
tanneje01,1945,BBWAA,247,186,1,N,Player,NULL
tanneje01,1946,Nominating Vote,202,NULL,1,N,Player,Players in top 20 proceed to final ballot
tanneje01,1961,Veterans,NULL,NULL,NULL,N,Player,Preliminary poll
tanneje01,1962,Veterans,NULL,NULL,NULL,N,Player,NULL
tanneje01,1963,Veterans,NULL,NULL,NULL,N,Player,Group A - Holdover from 1962 ballot - two could be elected from Group A
tanneje01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
tanneje01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
tanneje01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
tartada01,2003,BBWAA,496,372,1,N,Player,NULL
taylobe99,2006,Negro League,NULL,NULL,NULL,Y,Player,NULL
tayloca99,2006,Negro League,NULL,NULL,NULL,N,Manager,NULL
tayloci99,2006,Negro League,NULL,NULL,NULL,N,Executive,NULL
tayloto02,1982,BBWAA,415,312,0,N,Player,NULL
tayloto02,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
tayloto02,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
tebbebi01,1958,BBWAA,266,200,8,N,Player,NULL
tebbebi01,1960,BBWAA,269,202,1,N,Player,NULL
tebbebi01,2003,Veterans - Contributors,NULL,NULL,NULL,N,Executive,Preliminary ballot (60 contributors)
tebbebi01,2007,Veterans - Contributors,NULL,NULL,NULL,N,Executive,Preliminary ballot (60 contributors)
tebeapa01,2003,Veterans - Contributors,NULL,NULL,NULL,N,Manager,Preliminary ballot (60 contributors)
teixema01,2022,BBWAA,394,296,6,N,Player,NULL
tejadmi01,2019,BBWAA,425,319,5,N,Player,NULL
tekulke01,1995,BBWAA,460,345,6,N,Player,NULL
templga01,1997,BBWAA,473,353,2,N,Player,NULL
templjo01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
templjo01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
tenacge01,1989,BBWAA,447,336,1,N,Player,NULL
tennefr01,1946,Nominating Vote,202,NULL,1,N,Player,Players in top 20 proceed to final ballot
tennefr02,1936,Veterans,78,59,1,N,Player,NULL
tennefr02,1937,BBWAA,201,151,5,N,Player,NULL
tennefr02,1938,BBWAA,262,197,8,N,Player,NULL
tennefr02,1939,BBWAA,274,206,3,N,Player,NULL
tennefr02,1942,BBWAA,233,175,1,N,Player,NULL
tennefr02,1955,Veterans,NULL,NULL,NULL,N,Player,NULL
tennefr02,1961,Veterans,NULL,NULL,NULL,N,Player,Finalist
tennefr02,1962,Veterans,NULL,NULL,NULL,N,Player,NULL
tennefr02,1963,Veterans,NULL,NULL,NULL,N,Player,Group A - Holdover from 1962 ballot - two could be elected from Group A
tennefr02,1976,Veterans,NULL,NULL,NULL,N,Player,NULL
tennefr02,1979,Veterans,NULL,NULL,NULL,N,Player,At least 1 vote
tennefr02,1980,Veterans,NULL,NULL,NULL,N,Player,NULL
tennefr02,1982,Veterans,NULL,NULL,NULL,N,Player,NULL
tennefr02,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
tennefr02,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
tennefr02,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
terrybi01,1936,BBWAA,226,170,9,N,Player,NULL
terrybi01,1938,BBWAA,262,197,7,N,Player,NULL
terrybi01,1939,BBWAA,274,206,16,N,Player,NULL
terrybi01,1942,BBWAA,233,175,36,N,Player,NULL
terrybi01,1945,BBWAA,247,186,32,N,Player,NULL
terrybi01,1946,Nominating Vote,202,NULL,31,N,Player,Players in top 20 proceed to final ballot
terrybi01,1947,BBWAA,161,121,46,N,Player,NULL
terrybi01,1948,BBWAA,121,91,52,N,Player,NULL
terrybi01,1949,BBWAA,153,115,81,N,Player,NULL
terrybi01,1949,Run Off,187,NULL,48,N,Player,1st
terrybi01,1950,BBWAA,168,126,105,N,Player,NULL
terrybi01,1951,BBWAA,226,170,148,N,Player,NULL
terrybi01,1952,BBWAA,234,176,155,N,Player,NULL
terrybi01,1953,BBWAA,264,198,191,N,Player,NULL
terrybi01,1954,BBWAA,252,189,195,Y,Player,NULL
tettlmi01,2003,BBWAA,496,372,0,N,Player,NULL
tewksbo01,2004,BBWAA,506,380,0,N,Player,NULL
theveto01,1950,BBWAA,168,126,2,N,Player,NULL
thomacl03,1982,Veterans,NULL,NULL,NULL,N,Player,NULL
thomafr04,2014,BBWAA,571,429,478,Y,Player,NULL
thomago01,1992,BBWAA,430,323,0,N,Player,NULL
thomair01,1938,BBWAA,262,197,1,N,Player,NULL
thomeji01,2018,BBWAA,422,317,379,Y,Player,NULL
thompro01,2002,BBWAA,472,354,0,N,Player,NULL
thompsa01,1953,Veterans,NULL,NULL,NULL,N,Player,NULL
thompsa01,1955,Veterans,NULL,NULL,NULL,N,Player,NULL
thompsa01,1957,Veterans,NULL,NULL,NULL,N,Player,NULL
thompsa01,1959,Veterans,NULL,NULL,NULL,N,Player,NULL
thompsa01,1961,Veterans,NULL,NULL,NULL,N,Player,Finalist
thompsa01,1962,Veterans,NULL,NULL,NULL,N,Player,Preliminary poll
thompsa01,1963,Veterans,NULL,NULL,NULL,N,Player,Group A - Holdover from 1962 ballot - two could be elected from Group A
thompsa01,1964,Veterans,NULL,NULL,NULL,N,Player,NULL
thompsa01,1974,Veterans,NULL,NULL,NULL,Y,Player,NULL
thomsbo01,1966,BBWAA,302,227,12,N,Player,NULL
thomsbo01,1967,BBWAA,292,219,10,N,Player,NULL
thomsbo01,1967,Run Off,306,NULL,1,N,Player,Player receiving most votes inducted
thomsbo01,1968,BBWAA,283,213,13,N,Player,NULL
thomsbo01,1969,BBWAA,340,255,6,N,Player,NULL
thomsbo01,1970,BBWAA,300,225,4,N,Player,NULL
thomsbo01,1971,BBWAA,360,270,4,N,Player,NULL
thomsbo01,1972,BBWAA,396,297,10,N,Player,NULL
thomsbo01,1973,BBWAA,380,285,3,N,Player,NULL
thomsbo01,1974,BBWAA,365,274,6,N,Player,NULL
thomsbo01,1975,BBWAA,362,272,10,N,Player,NULL
thomsbo01,1976,BBWAA,388,291,9,N,Player,NULL
thomsbo01,1977,BBWAA,383,288,10,N,Player,NULL
thomsbo01,1978,BBWAA,379,285,5,N,Player,NULL
thomsbo01,1979,BBWAA,432,324,11,N,Player,NULL
thomsbo01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
thomsbo01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
thomsbo01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
thornan01,1993,BBWAA,423,318,2,N,Player,NULL
tiantlu01,1988,BBWAA,427,321,132,N,Player,NULL
tiantlu01,1989,BBWAA,447,336,47,N,Player,NULL
tiantlu01,1990,BBWAA,444,333,42,N,Player,NULL
tiantlu01,1991,BBWAA,443,333,32,N,Player,NULL
tiantlu01,1992,BBWAA,430,323,50,N,Player,NULL
tiantlu01,1993,BBWAA,423,318,62,N,Player,NULL
tiantlu01,1994,BBWAA,456,342,42,N,Player,NULL
tiantlu01,1995,BBWAA,460,345,45,N,Player,NULL
tiantlu01,1996,BBWAA,470,353,64,N,Player,NULL
tiantlu01,1997,BBWAA,473,353,53,N,Player,NULL
tiantlu01,1998,BBWAA,473,355,62,N,Player,NULL
tiantlu01,1999,BBWAA,497,373,53,N,Player,NULL
tiantlu01,2000,BBWAA,499,375,86,N,Player,NULL
tiantlu01,2001,BBWAA,515,387,63,N,Player,NULL
tiantlu01,2002,BBWAA,472,354,85,N,Player,NULL
tiantlu01,2005,Veterans - Players,80,60,20,N,Player,NULL
tiantlu01,2007,Veterans - Players,84,62,15,N,Player,NULL
tiantlu01,2009,Veterans - 1943 and Later,64,48,13,N,Player,NULL
tiantlu01,2012,Veterans - Golden Era,16,12,NULL,N,Player,<3 votes
tiantlu01,2015,Veterans - Golden Era,16,12,NULL,N,Player,<3 votes
tiantlu01,2018,Veterans - Modern Baseball Era,16,12,NULL,N,Player,<7 votes
tidrodi01,1990,BBWAA,444,333,0,N,Player,NULL
tiernmi01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
tiernmi01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
tiernmi01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
timlimi01,2014,BBWAA,571,429,0,N,Player,NULL
tinkejo01,1937,BBWAA,201,151,15,N,Player,NULL
tinkejo01,1938,BBWAA,262,197,16,N,Player,NULL
tinkejo01,1939,BBWAA,274,206,12,N,Player,NULL
tinkejo01,1942,BBWAA,233,175,36,N,Player,NULL
tinkejo01,1945,BBWAA,247,186,49,N,Player,NULL
tinkejo01,1946,Final Ballot,263,198,45,N,Player,NULL
tinkejo01,1946,Nominating Vote,202,NULL,55,N,Player,Players in top 20 proceed to final ballot
tinkejo01,1946,Old Timers,NULL,NULL,NULL,Y,Player,NULL
tobinja01,1961,Veterans,NULL,NULL,NULL,N,Player,Preliminary poll
tobinja01,1962,Veterans,NULL,NULL,NULL,N,Player,NULL
tobinja01,1963,Veterans,NULL,NULL,NULL,N,Player,Group A - Holdover from 1962 ballot - two could be elected from Group A
tobinja01,1971,Veterans,NULL,NULL,NULL,N,Player,NULL
tobinja01,1976,Veterans,NULL,NULL,NULL,N,Player,NULL
tobinja01,1980,Veterans,NULL,NULL,NULL,N,Player,NULL
tobinja01,1982,Veterans,NULL,NULL,NULL,N,Player,NULL
tobinji01,1956,BBWAA,193,145,2,N,Player,NULL
tolanbo01,1985,BBWAA,395,297,0,N,Player,NULL
toneyfr01,1949,BBWAA,153,115,1,N,Player,NULL
torboje01,1979,BBWAA,432,324,0,N,Player,NULL
torgeea01,1967,BBWAA,292,219,2,N,Player,NULL
torrejo01,1983,BBWAA,374,281,20,N,Player,NULL
torrejo01,1984,BBWAA,403,303,45,N,Player,NULL
torrejo01,1985,BBWAA,395,297,44,N,Player,NULL
torrejo01,1986,BBWAA,425,319,60,N,Player,NULL
torrejo01,1987,BBWAA,413,310,47,N,Player,NULL
torrejo01,1988,BBWAA,427,321,60,N,Player,NULL
torrejo01,1989,BBWAA,447,336,40,N,Player,NULL
torrejo01,1990,BBWAA,444,333,55,N,Player,NULL
torrejo01,1991,BBWAA,443,333,41,N,Player,NULL
torrejo01,1992,BBWAA,430,323,62,N,Player,NULL
torrejo01,1993,BBWAA,423,318,63,N,Player,NULL
torrejo01,1994,BBWAA,456,342,53,N,Player,NULL
torrejo01,1995,BBWAA,460,345,50,N,Player,NULL
torrejo01,1996,BBWAA,470,353,50,N,Player,NULL
torrejo01,1997,BBWAA,473,353,105,N,Player,NULL
torrejo01,2003,Veterans - Players,81,61,29,N,Player,NULL
torrejo01,2005,Veterans - Players,80,60,36,N,Player,NULL
torrejo01,2007,Veterans - Players,84,62,26,N,Player,NULL
torrejo01,2009,Veterans - 1943 and Later,64,48,19,N,Player,NULL
torrejo01,2014,Veterans - Expansion Era,16,12,16,Y,Manager,NULL
torremi01,1990,BBWAA,444,333,1,N,Player,NULL
torricr99,1982,Veterans,NULL,NULL,NULL,N,Player,NULL
torricr99,2006,Negro League,NULL,NULL,NULL,Y,Player,NULL
tovarce01,1982,BBWAA,415,312,0,N,Player,NULL
trammal01,2002,BBWAA,472,354,74,N,Player,NULL
trammal01,2003,BBWAA,496,372,70,N,Player,NULL
trammal01,2004,BBWAA,506,380,70,N,Player,NULL
trammal01,2005,BBWAA,516,387,87,N,Player,NULL
trammal01,2006,BBWAA,520,390,92,N,Player,NULL
trammal01,2007,BBWAA,545,409,73,N,Player,NULL
trammal01,2008,BBWAA,543,408,99,N,Player,NULL
trammal01,2009,BBWAA,539,405,94,N,Player,NULL
trammal01,2010,BBWAA,539,405,121,N,Player,NULL
trammal01,2011,BBWAA,581,436,141,N,Player,NULL
trammal01,2012,BBWAA,573,430,211,N,Player,NULL
trammal01,2013,BBWAA,569,427,191,N,Player,NULL
trammal01,2014,BBWAA,571,429,119,N,Player,NULL
trammal01,2015,BBWAA,549,412,138,N,Player,NULL
trammal01,2016,BBWAA,440,330,180,N,Player,NULL
trammal01,2018,Veterans - Modern Baseball Era,16,12,13,Y,Player,NULL
travice01,1987,Veterans,NULL,NULL,NULL,N,Player,NULL
travice01,1988,Veterans,18,14,NULL,N,Player,NULL
travice01,1990,Veterans,14,11,NULL,N,Player,Made first cut - from initial list of 25
travice01,1991,Veterans,16,12,NULL,N,Player,NULL
travice01,1992,Veterans,16,12,NULL,N,Player,NULL
travice01,1993,Veterans,16,12,NULL,N,Player,Among the seven most-discussed players
travice01,1995,Veterans,NULL,NULL,NULL,N,Player,NULL
travice01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
travice01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
travice01,2007,Veterans - Players,84,62,12,N,Player,NULL
traynpi01,1936,BBWAA,226,170,16,N,Player,NULL
traynpi01,1938,BBWAA,262,197,3,N,Player,NULL
traynpi01,1939,BBWAA,274,206,10,N,Player,NULL
traynpi01,1942,BBWAA,233,175,45,N,Player,NULL
traynpi01,1945,BBWAA,247,186,81,N,Player,NULL
traynpi01,1946,Final Ballot,263,198,53,N,Player,NULL
traynpi01,1946,Nominating Vote,202,NULL,65,N,Player,Players in top 20 proceed to final ballot
traynpi01,1947,BBWAA,161,121,119,N,Player,NULL
traynpi01,1948,BBWAA,121,91,93,Y,Player,NULL
trillma01,1995,BBWAA,460,345,0,N,Player,NULL
troskha01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
troskha01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
troskha01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
troutdi01,1964,BBWAA,201,151,1,N,Player,NULL
truckvi01,1964,BBWAA,201,151,4,N,Player,NULL
truckvi01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
truckvi01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
truckvi01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
tudorjo01,1996,BBWAA,470,353,2,N,Player,NULL
turneji01,1956,BBWAA,193,145,1,N,Player,NULL
turnete01,1947,BBWAA,161,121,2,N,Player,NULL
uhlege01,1956,BBWAA,193,145,1,N,Player,NULL
uhlege01,1958,BBWAA,266,200,4,N,Player,NULL
uhlege01,1960,BBWAA,269,202,4,N,Player,NULL
unserde01,1988,BBWAA,427,321,0,N,Player,NULL
utleych01,2024,BBWAA,385,289,111,N,Player,NULL
valenel01,1991,BBWAA,443,333,1,N,Player,NULL
valenfe01,2003,BBWAA,496,372,31,N,Player,NULL
valenfe01,2004,BBWAA,506,380,19,N,Player,NULL
valoel01,1967,BBWAA,292,219,2,N,Player,NULL
valvejo01,2020,BBWAA,397,298,0,N,Player,NULL
vanceda01,1936,BBWAA,226,170,1,N,Player,NULL
vanceda01,1937,BBWAA,201,151,10,N,Player,NULL
vanceda01,1938,BBWAA,262,197,10,N,Player,NULL
vanceda01,1939,BBWAA,274,206,15,N,Player,NULL
vanceda01,1942,BBWAA,233,175,37,N,Player,NULL
vanceda01,1945,BBWAA,247,186,18,N,Player,NULL
vanceda01,1946,Nominating Vote,202,NULL,31,N,Player,Players in top 20 proceed to final ballot
vanceda01,1947,BBWAA,161,121,50,N,Player,NULL
vanceda01,1948,BBWAA,121,91,23,N,Player,NULL
vanceda01,1949,BBWAA,153,115,33,N,Player,NULL
vanceda01,1949,Run Off,187,NULL,15,N,Player,1st
vanceda01,1950,BBWAA,168,126,52,N,Player,NULL
vanceda01,1951,BBWAA,226,170,70,N,Player,NULL
vanceda01,1952,BBWAA,234,176,105,N,Player,NULL
vanceda01,1953,BBWAA,264,198,150,N,Player,NULL
vanceda01,1954,BBWAA,252,189,158,N,Player,NULL
vanceda01,1955,BBWAA,251,189,205,Y,Player,NULL
vandejo01,1945,BBWAA,247,186,1,N,Player,NULL
vandejo01,1956,BBWAA,193,145,3,N,Player,NULL
vandejo01,1958,BBWAA,266,200,35,N,Player,NULL
vandejo01,1960,BBWAA,269,202,31,N,Player,NULL
vandejo01,1962,BBWAA,160,120,5,N,Player,NULL
vandejo01,1964,BBWAA,201,151,51,N,Player,NULL
vandejo01,1964,Run Off,201,NULL,20,N,Player,Player receiving most votes inducted
vandejo01,1966,BBWAA,302,227,72,N,Player,NULL
vandejo01,1967,BBWAA,292,219,87,N,Player,NULL
vandejo01,1967,Run Off,306,NULL,35,N,Player,Player receiving most votes inducted
vandejo01,1968,BBWAA,283,213,79,N,Player,NULL
vandejo01,1969,BBWAA,340,255,95,N,Player,NULL
vandejo01,1970,BBWAA,300,225,88,N,Player,NULL
vandejo01,1971,BBWAA,360,270,98,N,Player,NULL
vandejo01,1981,Veterans,NULL,NULL,NULL,N,Player,Nominated for one-time review at 1981 Veterans Committee meeting
vandejo01,1984,Veterans,NULL,NULL,NULL,N,Player,NULL
vandejo01,2003,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
vandejo01,2005,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
vandejo01,2007,Veterans - Players,NULL,NULL,NULL,N,Player,Preliminary ballot (200 players)
vanhage01,1936,Veterans,78,59,1,N,Player,NULL
vanhage01,1953,Veterans,NULL,NULL,NULL,N,Player,NULL
vanhage01,1955,Veterans,NULL,NULL,NULL,N,Player,NULL
vanhage01,1957,Veterans,NULL,NULL,NULL,N,Player,NULL
vanhage01,1959,Veterans,NULL,NULL,NULL,N,Player,NULL
vanhage01,1982,Veterans,NULL,NULL,NULL,N,Player,NULL
